plotID,pointID,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,crdSource,elevation,vertUncert,nlcdClass,appMods,siteID
KONA_077,33,tower,basePlot,39.108813,-96.614607,WGS84,14N,706250.92,4331560.881,0.1,Geo 7X (H-Star),328.31,0.2,cultivatedCrops,bbc|cdw|dhp|hbp|ltr|vst,KONA
KONA_077,31,tower,basePlot,39.108813,-96.614835,WGS84,14N,706231.18,4331560.434,0.1,Geo 7X (H-Star),328.92,0.18,cultivatedCrops,bbc|cdw|dhp|hbp|ltr|vst,KONA
KONA_077,51,tower,basePlot,39.108997,-96.614602,WGS84,14N,706250.795,4331581.391,0.1,Geo 7X (H-Star),327.45,0.16,cultivatedCrops,bbc|cdw|dhp|hbp|ltr|vst,KONA
TOOL_052,31,tower,basePlot,68.65803,-149.365392,WGS84,6N,403950.125,7618078.712,0.1,Geo 7X,832.81,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_052,33,tower,basePlot,68.658029,-149.364905,WGS84,6N,403969.888,7618077.819,0.1,Geo 7X,831.69,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_052,41,tower,basePlot,68.658121,-149.365145,WGS84,6N,403960.547,7618088.489,0.1,Geo 7X,832.16,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_052,49,tower,basePlot,68.658211,-149.365393,WGS84,6N,403950.866,7618098.965,0.1,Geo 7X,832.34,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_052,51,tower,basePlot,68.658209,-149.364899,WGS84,6N,403970.887,7618097.939,0.1,Geo 7X,831.34,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_054,31,tower,basePlot,68.657257,-149.362341,WGS84,6N,404070.645,7617987.794,0.1,Geo 7X (H-Star),825.65,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_054,33,tower,basePlot,68.657258,-149.36185,WGS84,6N,404090.568,7617987.182,0.1,Geo 7X (H-Star),823.7,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_054,41,tower,basePlot,68.657345,-149.362099,WGS84,6N,404080.828,7617997.308,0.1,Geo 7X (H-Star),824.15,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_054,49,tower,basePlot,68.657434,-149.362341,WGS84,6N,404071.388,7618007.612,0.1,Geo 7X (H-Star),824.93,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_054,51,tower,basePlot,68.657436,-149.361861,WGS84,6N,404090.877,7618007.082,0.1,Geo 7X (H-Star),822.8,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_055,31,tower,basePlot,68.665796,-149.366977,WGS84,6N,403919.079,7618946.637,0.1,Geo 7X,825.12,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_055,33,tower,basePlot,68.665796,-149.366477,WGS84,6N,403939.373,7618945.83,0.1,Geo 7X,823.69,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_055,41,tower,basePlot,68.665885,-149.366727,WGS84,6N,403929.64,7618956.129,0.1,Geo 7X,824.15,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_055,49,tower,basePlot,68.665976,-149.366979,WGS84,6N,403919.799,7618966.677,0.1,Geo 7X,824.34,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_055,51,tower,basePlot,68.665975,-149.366485,WGS84,6N,403939.845,7618965.8,0.1,Geo 7X,823.25,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_057,31,tower,basePlot,68.655804,-149.370306,WGS84,6N,403741.094,7617838.397,0.1,Geo 7X,829.93,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_057,33,tower,basePlot,68.655807,-149.369818,WGS84,6N,403760.898,7617837.916,0.1,Geo 7X,831.61,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_057,41,tower,basePlot,68.655896,-149.370066,WGS84,6N,403751.239,7617848.229,0.1,Geo 7X,830.82,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_057,49,tower,basePlot,68.655985,-149.370309,WGS84,6N,403741.737,7617858.567,0.1,Geo 7X,830.04,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_057,51,tower,basePlot,68.655983,-149.369815,WGS84,6N,403761.794,7617857.548,0.1,Geo 7X,831.54,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_058,31,tower,basePlot,68.665966,-149.374329,WGS84,6N,403621.508,7618977.036,0.1,Geo 7X,823.12,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_058,33,tower,basePlot,68.665971,-149.373833,WGS84,6N,403641.644,7618976.802,0.1,Geo 7X,823.9,0.12,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_058,41,tower,basePlot,68.666058,-149.37409,WGS84,6N,403631.613,7618986.865,0.1,Geo 7X,823.42,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_058,49,tower,basePlot,68.666144,-149.374339,WGS84,6N,403621.883,7618996.882,0.1,Geo 7X,823.24,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_058,51,tower,basePlot,68.666149,-149.373846,WGS84,6N,403641.895,7618996.672,0.1,Geo 7X,823.91,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_059,31,tower,basePlot,68.664754,-149.383843,WGS84,6N,403230.252,7618856.893,0.1,Geo 7X,797.77,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_059,33,tower,basePlot,68.664755,-149.38336,WGS84,6N,403249.839,7618856.224,0.1,Geo 7X,799.49,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_059,41,tower,basePlot,68.664844,-149.383602,WGS84,6N,403240.402,7618866.522,0.1,Geo 7X,798.76,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_059,49,tower,basePlot,68.664932,-149.383845,WGS84,6N,403230.95,7618876.744,0.1,Geo 7X,798.38,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_059,51,tower,basePlot,68.664934,-149.383365,WGS84,6N,403250.43,7618876.24,0.1,Geo 7X,800.06,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_060,31,tower,basePlot,68.664047,-149.377077,WGS84,6N,403501.735,7618767.54,0.1,Geo 7X (H-Star),816.88,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_060,33,tower,basePlot,68.664045,-149.376584,WGS84,6N,403521.743,7618766.476,0.1,Geo 7X (H-Star),818.02,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_060,41,tower,basePlot,68.664134,-149.376826,WGS84,6N,403512.292,7618776.854,0.1,Geo 7X (H-Star),817.46,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_060,49,tower,basePlot,68.664227,-149.377065,WGS84,6N,403503.007,7618787.549,0.1,Geo 7X (H-Star),817.21,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_060,51,tower,basePlot,68.664225,-149.376586,WGS84,6N,403522.426,7618786.6,0.1,Geo 7X (H-Star),818.34,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_061,31,tower,basePlot,68.664111,-149.372661,WGS84,6N,403681.213,7618767.727,0.1,Geo 7X,824.84,0.11,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_061,33,tower,basePlot,68.664111,-149.372169,WGS84,6N,403701.187,7618766.997,0.1,Geo 7X,825.58,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_061,41,tower,basePlot,68.664199,-149.37242,WGS84,6N,403691.391,7618777.133,0.11,Geo 7X,825.21,0.13,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_061,49,tower,basePlot,68.664291,-149.372655,WGS84,6N,403682.248,7618787.751,0.1,Geo 7X,824.9,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_061,51,tower,basePlot,68.664286,-149.372166,WGS84,6N,403702.049,7618786.494,0.1,Geo 7X,825.48,0.11,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_062,31,tower,basePlot,68.665929,-149.378026,WGS84,6N,403471.336,7618978.665,0.1,Geo 7X,817.53,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_062,33,tower,basePlot,68.665928,-149.377535,WGS84,6N,403491.284,7618977.853,0.1,Geo 7X,818.24,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_062,41,tower,basePlot,68.666018,-149.377781,WGS84,6N,403481.668,7618988.253,0.1,Geo 7X,818.09,0.11,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_062,49,tower,basePlot,68.666109,-149.378023,WGS84,6N,403472.237,7618998.757,0.1,Geo 7X,817.68,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_062,51,tower,basePlot,68.666107,-149.37754,WGS84,6N,403491.859,7618997.725,0.1,Geo 7X,818.36,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_063,31,tower,basePlot,68.656178,-149.362957,WGS84,6N,404041.012,7617868.607,0.1,Geo 7X (H-Star),831.48,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_063,33,tower,basePlot,68.656177,-149.362466,WGS84,6N,404060.947,7617867.689,0.1,Geo 7X (H-Star),829.86,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_063,41,tower,basePlot,68.656266,-149.362718,WGS84,6N,404051.09,7617878.047,0.1,Geo 7X (H-Star),830.3,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_063,49,tower,basePlot,68.656355,-149.362966,WGS84,6N,404041.422,7617888.278,0.1,Geo 7X (H-Star),831.25,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_063,51,tower,basePlot,68.656357,-149.362477,WGS84,6N,404061.275,7617887.751,0.1,Geo 7X (H-Star),829.33,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_065,31,tower,basePlot,68.656373,-149.368175,WGS84,6N,403830.052,7617898.407,0.1,Geo 7X,836.16,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_065,33,tower,basePlot,68.656374,-149.367686,WGS84,6N,403849.899,7617897.785,0.1,Geo 7X,836.72,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_065,41,tower,basePlot,68.656462,-149.367937,WGS84,6N,403840.081,7617908.018,0.1,Geo 7X,836.42,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_065,49,tower,basePlot,68.656553,-149.368179,WGS84,6N,403830.647,7617918.571,0.1,Geo 7X,836.18,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_065,51,tower,basePlot,68.656551,-149.367693,WGS84,6N,403850.386,7617917.58,0.1,Geo 7X,836.86,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_066,31,tower,basePlot,68.663635,-149.368923,WGS84,6N,403830.876,7618708.833,0.1,Geo 7X,826.45,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_066,33,tower,basePlot,68.663637,-149.368431,WGS84,6N,403850.817,7618708.293,0.27,Geo 7X,827.33,0.18,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_066,41,tower,basePlot,68.663725,-149.368686,WGS84,6N,403840.871,7618718.522,0.1,Geo 7X,826.64,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_066,49,tower,basePlot,68.663814,-149.36892,WGS84,6N,403831.765,7618728.744,0.1,Geo 7X,826.95,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_066,51,tower,basePlot,68.663812,-149.368431,WGS84,6N,403851.591,7618727.741,0.21,Geo 7X,827.64,0.17,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_067,31,tower,basePlot,68.657967,-149.369837,WGS84,6N,403769.426,7618078.687,0.1,Geo 7X,832.6,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_067,33,tower,basePlot,68.657971,-149.369338,WGS84,6N,403789.701,7618078.345,0.1,Geo 7X,833.7,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_067,41,tower,basePlot,68.658057,-149.369592,WGS84,6N,403779.774,7618088.322,0.1,Geo 7X,833.32,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_067,49,tower,basePlot,68.658149,-149.369834,WGS84,6N,403770.337,7618098.907,0.1,Geo 7X,832.51,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_067,51,tower,basePlot,68.658146,-149.369344,WGS84,6N,403790.222,7618097.836,0.1,Geo 7X,833.68,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_068,31,tower,basePlot,68.658811,-149.366925,WGS84,6N,403891.226,7618168.121,0.1,Geo 7X,833.56,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_068,33,tower,basePlot,68.658815,-149.366428,WGS84,6N,403911.434,7618167.865,0.1,Geo 7X,832.47,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_068,41,tower,basePlot,68.658901,-149.36668,WGS84,6N,403901.556,7618177.849,0.1,Geo 7X,832.62,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_068,49,tower,basePlot,68.658989,-149.366935,WGS84,6N,403891.612,7618187.999,0.1,Geo 7X,832.74,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_068,51,tower,basePlot,68.65899,-149.366428,WGS84,6N,403912.166,7618187.372,0.1,Geo 7X,831.91,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_069,31,tower,basePlot,68.665243,-149.369106,WGS84,6N,403830.352,7618888.275,0.1,Geo 7X,829.3,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_069,33,tower,basePlot,68.665242,-149.36861,WGS84,6N,403850.464,7618887.359,0.1,Geo 7X,828.89,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_069,41,tower,basePlot,68.665333,-149.368854,WGS84,6N,403840.945,7618897.883,0.1,Geo 7X,828.95,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_069,49,tower,basePlot,68.665423,-149.369103,WGS84,6N,403831.253,7618908.378,0.1,Geo 7X,828.95,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_069,51,tower,basePlot,68.665421,-149.368611,WGS84,6N,403851.196,7618907.406,0.1,Geo 7X,828.94,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_070,31,tower,basePlot,68.655223,-149.373198,WGS84,6N,403621.217,7617778.2,0.1,Geo 7X,819.41,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_070,33,tower,basePlot,68.655226,-149.372712,WGS84,6N,403640.947,7617777.776,0.1,Geo 7X,821.15,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_070,41,tower,basePlot,68.655312,-149.37296,WGS84,6N,403631.228,7617787.674,0.1,Geo 7X,820.4,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_070,49,tower,basePlot,68.655404,-149.373195,WGS84,6N,403622.105,7617798.358,0.1,Geo 7X,819.67,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_070,51,tower,basePlot,68.6554,-149.372715,WGS84,6N,403641.554,7617797.19,0.1,Geo 7X,821.5,0.1,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_064,33,tower,basePlot,68.663204,-149.378732,WGS84,6N,403430.95,7618676.122,0.28,Geo 7X (H-Star),811.48,0.27,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_053,33,tower,basePlot,68.666741,-149.376189,WGS84,6N,403549.383,7619066.323,0.28,Geo 7X (H-Star),821.09,0.33,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_064,41,tower,basePlot,68.663292,-149.37899,WGS84,6N,403420.867,7618686.422,0.27,Geo 7X (H-Star),810.6,0.24,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_056,41,tower,basePlot,68.663074,-149.375301,WGS84,6N,403569.623,7618656.317,0.27,Geo 7X (H-Star),820.39,0.27,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_064,31,tower,basePlot,68.663202,-149.379226,WGS84,6N,403410.891,7618676.728,0.27,Geo 7X (H-Star),809.7,0.48,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_051,31,tower,basePlot,68.665359,-149.380212,WGS84,6N,403380.218,7618918.602,0.27,Geo 7X (H-Star),811.66,0.25,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_051,33,tower,basePlot,68.665357,-149.379723,WGS84,6N,403400.049,7618917.58,0.26,Geo 7X (H-Star),812.95,0.21,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_051,41,tower,basePlot,68.665445,-149.379963,WGS84,6N,403390.664,7618927.825,0.25,Geo 7X (H-Star),812.35,0.26,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_064,51,tower,basePlot,68.66338,-149.378737,WGS84,6N,403431.518,7618695.784,0.25,Geo 7X (H-Star),811.68,0.25,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_051,49,tower,basePlot,68.665536,-149.380204,WGS84,6N,403381.281,7618938.317,0.25,Geo 7X (H-Star),812.03,0.19,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_051,51,tower,basePlot,68.665538,-149.379729,WGS84,6N,403400.557,7618937.802,0.24,Geo 7X (H-Star),813.39,0.2,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_064,49,tower,basePlot,68.66338,-149.379222,WGS84,6N,403411.831,7618696.567,0.24,Geo 7X (H-Star),810.15,0.27,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_053,31,tower,basePlot,68.666745,-149.37668,WGS84,6N,403529.495,7619067.536,0.24,Geo 7X (H-Star),820.25,0.21,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_053,49,tower,basePlot,68.666923,-149.376668,WGS84,6N,403530.755,7619087.319,0.22,Geo 7X (H-Star),820.2,0.23,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_056,33,tower,basePlot,68.662992,-149.375075,WGS84,6N,403578.447,7618646.81,0.21,Geo 7X (H-Star),820.69,0.25,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_056,51,tower,basePlot,68.663153,-149.375072,WGS84,6N,403579.246,7618664.764,0.2,Geo 7X (H-Star),820.76,0.23,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_056,31,tower,basePlot,68.66299,-149.375523,WGS84,6N,403560.272,7618647.317,0.19,Geo 7X (H-Star),819.64,0.26,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_056,49,tower,basePlot,68.663155,-149.375518,WGS84,6N,403561.176,7618665.71,0.18,Geo 7X (H-Star),819.92,0.24,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_053,41,tower,basePlot,68.666832,-149.37643,WGS84,6N,403540.001,7619076.864,0.17,Geo 7X (H-Star),820.62,0.22,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
TOOL_053,51,tower,basePlot,68.666921,-149.376192,WGS84,6N,403550.024,7619086.334,0.14,Geo 7X (H-Star),820.86,0.27,sedgeHerbaceous,bbc|cdw|dhp|ltr|vst,TOOL
CPER_049,31,tower,basePlot,40.817183,-104.744701,WGS84,13N,521530.247,4518494.337,0.1,GeoXH 6000,1654.52,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_049,33,tower,basePlot,40.817182,-104.744463,WGS84,13N,521550.349,4518494.301,0.1,GeoXH 6000,1653.85,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_049,41,tower,basePlot,40.817272,-104.74458,WGS84,13N,521540.409,4518504.244,0.1,GeoXH 6000,1654.33,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_049,49,tower,basePlot,40.817364,-104.744696,WGS84,13N,521530.631,4518514.37,0.1,GeoXH 6000,1654.12,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_049,51,tower,basePlot,40.81736,-104.744463,WGS84,13N,521550.299,4518514.041,0.1,GeoXH 6000,1652.54,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_060,31,tower,basePlot,40.817186,-104.746476,WGS84,13N,521380.574,4518494.172,0.1,GeoXH 6000,1652.93,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_060,33,tower,basePlot,40.817186,-104.746239,WGS84,13N,521400.522,4518494.23,0.1,GeoXH 6000,1652.56,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_060,41,tower,basePlot,40.817273,-104.746358,WGS84,13N,521390.483,4518503.935,0.1,GeoXH 6000,1653.04,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_060,49,tower,basePlot,40.817363,-104.746475,WGS84,13N,521380.568,4518513.89,0.1,GeoXH 6000,1653.32,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_060,51,tower,basePlot,40.817363,-104.74624,WGS84,13N,521400.454,4518513.972,0.1,GeoXH 6000,1652.59,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_061,31,tower,basePlot,40.818031,-104.750768,WGS84,13N,521018.358,4518586.941,0.1,GeoXH 6000,1652.87,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_061,33,tower,basePlot,40.818031,-104.750531,WGS84,13N,521038.337,4518587.014,0.1,GeoXH 6000,1652.57,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_061,41,tower,basePlot,40.818121,-104.750648,WGS84,13N,521028.457,4518596.993,0.1,GeoXH 6000,1652.78,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_061,49,tower,basePlot,40.818211,-104.750765,WGS84,13N,521018.55,4518606.955,0.1,GeoXH 6000,1652.96,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_061,51,tower,basePlot,40.818211,-104.750528,WGS84,13N,521038.533,4518607.013,0.1,GeoXH 6000,1652.56,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_062,31,tower,basePlot,40.817176,-104.747904,WGS84,13N,521260.157,4518492.798,0.1,GeoXH 6000,1651.8,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_062,33,tower,basePlot,40.817177,-104.747667,WGS84,13N,521280.113,4518492.955,0.1,GeoXH 6000,1651.91,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_062,41,tower,basePlot,40.817267,-104.747786,WGS84,13N,521270.101,4518502.878,0.1,GeoXH 6000,1651.74,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_062,49,tower,basePlot,40.817357,-104.747904,WGS84,13N,521260.074,4518512.834,0.1,GeoXH 6000,1651.81,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_062,51,tower,basePlot,40.817358,-104.747668,WGS84,13N,521279.996,4518512.992,0.1,GeoXH 6000,1651.75,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_063,31,tower,basePlot,40.81828,-104.747921,WGS84,13N,521258.338,4518615.304,0.1,GeoXH 6000,1651.45,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_063,33,tower,basePlot,40.818279,-104.747684,WGS84,13N,521278.34,4518615.278,0.1,GeoXH 6000,1651.19,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_063,41,tower,basePlot,40.818369,-104.747802,WGS84,13N,521268.352,4518625.173,0.1,GeoXH 6000,1651.2,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_063,49,tower,basePlot,40.818461,-104.747921,WGS84,13N,521258.331,4518635.372,0.1,GeoXH 6000,1651.42,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_063,51,tower,basePlot,40.81846,-104.747683,WGS84,13N,521278.339,4518635.306,0.1,GeoXH 6000,1650.64,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_064,31,tower,basePlot,40.818269,-104.746113,WGS84,13N,521410.86,4518614.479,0.1,GeoXH 6000,1649.47,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_064,33,tower,basePlot,40.818269,-104.745875,WGS84,13N,521430.936,4518614.629,0.1,GeoXH 6000,1649.06,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_064,41,tower,basePlot,40.818358,-104.745994,WGS84,13N,521420.873,4518624.482,0.1,GeoXH 6000,1648.46,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_064,49,tower,basePlot,40.81845,-104.746109,WGS84,13N,521411.083,4518634.653,0.1,GeoXH 6000,1648.07,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_064,51,tower,basePlot,40.818449,-104.745876,WGS84,13N,521430.774,4518634.55,0.1,GeoXH 6000,1647.84,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_065,31,tower,basePlot,40.818272,-104.743984,WGS84,13N,521590.346,4518615.397,0.1,GeoXH 6000,1645.83,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
CPER_065,33,tower,basePlot,40.818271,-104.743747,WGS84,13N,521610.38,4518615.335,0.1,GeoXH 6000,1645.87,0.1,grasslandHerbaceous,bbc|cdw|dhp|ltr|vst,CPER
